Date,Region,Market,Item,Price,Year,Month,Quarter
2015.5808219178082,Mudug,Gaalkacyo,Sorghum (red),16000.0,2015,8,3
2015.6657534246576,Mudug,Gaalkacyo,Sorghum (red),9000.0,2015,9,3
2015.7479452054795,Mudug,Gaalkacyo,Sorghum (red),15000.0,2015,10,4
2015.8328767123287,Mudug,Gaalkacyo,Sorghum (red),10000.0,2015,11,4
2015.9150684931508,Mudug,Gaalkacyo,Sorghum (red),10000.0,2015,12,4
2016.0,Mudug,Gaalkacyo,Sorghum (red),10000.0,2016,1,1
2016.0846994535518,Mudug,Gaalkacyo,Sorghum (red),12000.0,2016,2,1
2016.1639344262296,Mudug,Gaalkacyo,Sorghum (red),12000.0,2016,3,1
2016.2486338797814,Mudug,Gaalkacyo,Sorghum (red),12000.0,2016,4,2
2016.3306010928961,Mudug,Gaalkacyo,Sorghum (red),12000.0,2016,5,2
2016.4153005464482,Mudug,Gaalkacyo,Sorghum (red),11000.0,2016,6,2
2016.4972677595629,Mudug,Gaalkacyo,Sorghum (red),12000.0,2016,7,3
2016.5819672131147,Mudug,Gaalkacyo,Sorghum (red),12000.0,2016,8,3
2016.6666666666667,Mudug,Gaalkacyo,Sorghum (red),12000.0,2016,9,3
2016.7486338797814,Mudug,Gaalkacyo,Sorghum (red),12000.0,2016,10,4
2016.8333333333333,Mudug,Gaalkacyo,Sorghum (red),15000.0,2016,11,4
2016.9153005464482,Mudug,Gaalkacyo,Sorghum (red),15000.0,2016,12,4
2017.0,Mudug,Gaalkacyo,Sorghum (red),15000.0,2017,1,1
2017.0849315068492,Mudug,Gaalkacyo,Sorghum (red),18000.0,2017,2,1
2017.1616438356164,Mudug,Gaalkacyo,Sorghum (red),20000.0,2017,3,1
2017.2465753424658,Mudug,Gaalkacyo,Sorghum (red),20000.0,2017,4,2
2017.3287671232877,Mudug,Gaalkacyo,Sorghum (red),18000.0,2017,5,2
2017.4136986301369,Mudug,Gaalkacyo,Sorghum (red),15000.0,2017,6,2
2017.495890410959,Mudug,Gaalkacyo,Sorghum (red),14333.0,2017,7,3
2017.5808219178082,Mudug,Gaalkacyo,Sorghum (red),14375.0,2017,8,3
2017.6657534246576,Mudug,Gaalkacyo,Sorghum (red),14500.0,2017,9,3
2017.7479452054795,Mudug,Gaalkacyo,Sorghum (red),14500.0,2017,10,4
2017.8328767123287,Mudug,Gaalkacyo,Sorghum (red),13700.0,2017,11,4
2017.9150684931508,Mudug,Gaalkacyo,Sorghum (red),12300.0,2017,12,4
2018.0,Mudug,Gaalkacyo,Sorghum (red),16500.0,2018,1,1
2018.0849315068492,Mudug,Gaalkacyo,Sorghum (red),14700.0,2018,2,1
2018.1616438356164,Mudug,Gaalkacyo,Sorghum (red),14700.0,2018,3,1
2018.2465753424658,Mudug,Gaalkacyo,Sorghum (red),18350.0,2018,4,2
2018.3287671232877,Mudug,Gaalkacyo,Sorghum (red),22000.0,2018,5,2
2018.4136986301369,Mudug,Gaalkacyo,Sorghum (red),23000.0,2018,6,2
2018.495890410959,Mudug,Gaalkacyo,Sorghum (red),20000.0,2018,7,3
2018.5808219178082,Mudug,Gaalkacyo,Sorghum (red),18000.0,2018,8,3
2018.6657534246576,Mudug,Gaalkacyo,Sorghum (red),15000.0,2018,9,3
2018.7479452054795,Mudug,Gaalkacyo,Sorghum (red),15000.0,2018,10,4
2018.8328767123287,Mudug,Gaalkacyo,Sorghum (red),11000.0,2018,11,4
2018.9150684931508,Mudug,Gaalkacyo,Sorghum (red),10800.0,2018,12,4
2019.0,Mudug,Gaalkacyo,Sorghum (red),18000.0,2019,1,1
2019.0849315068492,Mudug,Gaalkacyo,Sorghum (red),19400.0,2019,2,1
2019.1616438356164,Mudug,Gaalkacyo,Sorghum (red),19400.0,2019,3,1
2019.2465753424658,Mudug,Gaalkacyo,Sorghum (red),19700.0,2019,4,2
2019.3287671232877,Mudug,Gaalkacyo,Sorghum (red),20200.0,2019,5,2
2019.4136986301369,Mudug,Gaalkacyo,Sorghum (red),20000.0,2019,6,2
2019.495890410959,Mudug,Gaalkacyo,Sorghum (red),20000.0,2019,7,3
2019.5808219178082,Mudug,Gaalkacyo,Sorghum (red),24560.0,2019,8,3
2019.6657534246576,Mudug,Gaalkacyo,Sorghum (red),24480.0,2019,9,3
2019.7479452054795,Mudug,Gaalkacyo,Sorghum (red),24400.0,2019,10,4
2019.8328767123287,Mudug,Gaalkacyo,Sorghum (red),24300.0,2019,11,4
2019.9150684931508,Mudug,Gaalkacyo,Sorghum (red),24250.0,2019,12,4
2015.0,Mudug,Gaalkacyo,Rice (imported),16000.0,2015,1,1
2015.0849315068492,Mudug,Gaalkacyo,Rice (imported),16000.0,2015,2,1
2015.1616438356164,Mudug,Gaalkacyo,Rice (imported),16000.0,2015,3,1
2015.2465753424658,Mudug,Gaalkacyo,Rice (imported),16000.0,2015,4,2
2015.3287671232877,Mudug,Gaalkacyo,Rice (imported),16000.0,2015,5,2
2015.4136986301369,Mudug,Gaalkacyo,Rice (imported),16000.0,2015,6,2
2015.495890410959,Mudug,Gaalkacyo,Rice (imported),16000.0,2015,7,3
2015.5808219178082,Mudug,Gaalkacyo,Rice (imported),16000.0,2015,8,3
2015.6657534246576,Mudug,Gaalkacyo,Rice (imported),16000.0,2015,9,3
2015.7479452054795,Mudug,Gaalkacyo,Rice (imported),16000.0,2015,10,4
2015.8328767123287,Mudug,Gaalkacyo,Rice (imported),16500.0,2015,11,4
2015.9150684931508,Mudug,Gaalkacyo,Rice (imported),16667.0,2015,12,4
2016.0,Mudug,Gaalkacyo,Rice (imported),16000.0,2016,1,1
2016.0846994535518,Mudug,Gaalkacyo,Rice (imported),16000.0,2016,2,1
2016.1639344262296,Mudug,Gaalkacyo,Rice (imported),16000.0,2016,3,1
2016.2486338797814,Mudug,Gaalkacyo,Rice (imported),20000.0,2016,4,2
2016.3306010928961,Mudug,Gaalkacyo,Rice (imported),16000.0,2016,5,2
2016.4153005464482,Mudug,Gaalkacyo,Rice (imported),16000.0,2016,6,2
2016.4972677595629,Mudug,Gaalkacyo,Rice (imported),20390.0,2016,7,3
2016.5819672131147,Mudug,Gaalkacyo,Rice (imported),20600.0,2016,8,3
2016.6666666666667,Mudug,Gaalkacyo,Rice (imported),20000.0,2016,9,3
2016.7486338797814,Mudug,Gaalkacyo,Rice (imported),16000.0,2016,10,4
2016.8333333333333,Mudug,Gaalkacyo,Rice (imported),17000.0,2016,11,4
2016.9153005464482,Mudug,Gaalkacyo,Rice (imported),16000.0,2016,12,4
2017.0,Mudug,Gaalkacyo,Rice (imported),16300.0,2017,1,1
2017.0849315068492,Mudug,Gaalkacyo,Rice (imported),16165.0,2017,2,1
2017.1616438356164,Mudug,Gaalkacyo,Rice (imported),18300.0,2017,3,1
2017.2465753424658,Mudug,Gaalkacyo,Rice (imported),17866.0,2017,4,2
2017.3287671232877,Mudug,Gaalkacyo,Rice (imported),17444.0,2017,5,2
2017.4136986301369,Mudug,Gaalkacyo,Rice (imported),17500.0,2017,6,2
2017.495890410959,Mudug,Gaalkacyo,Rice (imported),19222.0,2017,7,3
2017.5808219178082,Mudug,Gaalkacyo,Rice (imported),19333.0,2017,8,3
2017.6657534246576,Mudug,Gaalkacyo,Rice (imported),19111.0,2017,9,3
2017.7479452054795,Mudug,Gaalkacyo,Rice (imported),18300.0,2017,10,4
2017.8328767123287,Mudug,Gaalkacyo,Rice (imported),17500.0,2017,11,4
2017.9150684931508,Mudug,Gaalkacyo,Rice (imported),19400.0,2017,12,4
2018.0,Mudug,Gaalkacyo,Rice (imported),18500.0,2018,1,1
2018.0849315068492,Mudug,Gaalkacyo,Rice (imported),18600.0,2018,2,1
2018.1616438356164,Mudug,Gaalkacyo,Rice (imported),18500.0,2018,3,1
2018.2465753424658,Mudug,Gaalkacyo,Rice (imported),18750.0,2018,4,2
2018.3287671232877,Mudug,Gaalkacyo,Rice (imported),19000.0,2018,5,2
2018.4136986301369,Mudug,Gaalkacyo,Rice (imported),18500.0,2018,6,2
2018.495890410959,Mudug,Gaalkacyo,Rice (imported),20000.0,2018,7,3
2018.5808219178082,Mudug,Gaalkacyo,Rice (imported),19500.0,2018,8,3
2018.6657534246576,Mudug,Gaalkacyo,Rice (imported),19000.0,2018,9,3
2018.7479452054795,Mudug,Gaalkacyo,Rice (imported),22000.0,2018,10,4
2018.8328767123287,Mudug,Gaalkacyo,Rice (imported),22300.0,2018,11,4
2018.9150684931508,Mudug,Gaalkacyo,Rice (imported),24000.0,2018,12,4
2019.0,Mudug,Gaalkacyo,Rice (imported),24000.0,2019,1,1
2019.0849315068492,Mudug,Gaalkacyo,Rice (imported),22000.0,2019,2,1
2019.1616438356164,Mudug,Gaalkacyo,Rice (imported),22000.0,2019,3,1
2019.2465753424658,Mudug,Gaalkacyo,Rice (imported),20000.0,2019,4,2
2019.3287671232877,Mudug,Gaalkacyo,Rice (imported),20000.0,2019,5,2
2019.4136986301369,Mudug,Gaalkacyo,Rice (imported),22000.0,2019,6,2
2019.495890410959,Mudug,Gaalkacyo,Rice (imported),22000.0,2019,7,3
2019.5808219178082,Mudug,Gaalkacyo,Rice (imported),22000.0,2019,8,3
2019.6657534246576,Mudug,Gaalkacyo,Rice (imported),22000.0,2019,9,3
2019.7479452054795,Mudug,Gaalkacyo,Rice (imported),22000.0,2019,10,4
2019.8328767123287,Mudug,Gaalkacyo,Rice (imported),22000.0,2019,11,4
2019.9150684931508,Mudug,Gaalkacyo,Rice (imported),22000.0,2019,12,4
2015.0,Nugaal,Garowe,Maize (white),16000.0,2015,1,1
2015.0849315068492,Nugaal,Garowe,Maize (white),16000.0,2015,2,1
2015.1616438356164,Nugaal,Garowe,Maize (white),16000.0,2015,3,1
2015.2465753424658,Nugaal,Garowe,Maize (white),16000.0,2015,4,2
2015.3287671232877,Nugaal,Garowe,Maize (white),16000.0,2015,5,2
2015.4136986301369,Nugaal,Garowe,Maize (white),16000.0,2015,6,2
2015.495890410959,Nugaal,Garowe,Maize (white),16000.0,2015,7,3
2015.5808219178082,Nugaal,Garowe,Maize (white),16000.0,2015,8,3
2015.6657534246576,Nugaal,Garowe,Maize (white),16000.0,2015,9,3
2015.7479452054795,Nugaal,Garowe,Maize (white),16000.0,2015,10,4
2015.8328767123287,Nugaal,Garowe,Maize (white),16000.0,2015,11,4
2015.9150684931508,Nugaal,Garowe,Maize (white),16000.0,2015,12,4
2016.0,Nugaal,Garowe,Maize (white),15667.0,2016,1,1
2016.0846994535518,Nugaal,Garowe,Maize (white),11417.0,2016,2,1
2016.1639344262296,Nugaal,Garowe,Maize (white),19777.0,2016,3,1
2016.2486338797814,Nugaal,Garowe,Maize (white),24250.0,2016,4,2
2016.3306010928961,Nugaal,Garowe,Maize (white),20750.0,2016,5,2
2016.4153005464482,Nugaal,Garowe,Maize (white),20833.0,2016,6,2
2016.4972677595629,Nugaal,Garowe,Maize (white),21420.0,2016,7,3
2016.5819672131147,Nugaal,Garowe,Maize (white),25440.0,2016,8,3
2016.6666666666667,Nugaal,Garowe,Maize (white),18583.0,2016,9,3
2016.7486338797814,Nugaal,Garowe,Maize (white),18100.0,2016,10,4
2016.8333333333333,Nugaal,Garowe,Maize (white),22167.0,2016,11,4
2016.9153005464482,Nugaal,Garowe,Maize (white),32000.0,2016,12,4
2017.0,Nugaal,Garowe,Maize (white),30000.0,2017,1,1
2017.0849315068492,Nugaal,Garowe,Maize (white),27833.333333333332,2017,2,1
2017.1616438356164,Nugaal,Garowe,Maize (white),25666.666666666668,2017,3,1
2017.2465753424658,Nugaal,Garowe,Maize (white),23500.0,2017,4,2
2017.3287671232877,Nugaal,Garowe,Maize (white),22000.0,2017,5,2
2017.4136986301369,Nugaal,Garowe,Maize (white),22500.0,2017,6,2
2017.495890410959,Nugaal,Garowe,Maize (white),21300.0,2017,7,3
2017.5808219178082,Nugaal,Garowe,Maize (white),23500.0,2017,8,3
2017.6657534246576,Nugaal,Garowe,Maize (white),20000.0,2017,9,3
2017.7479452054795,Nugaal,Garowe,Maize (white),28910.0,2017,10,4
2017.8328767123287,Nugaal,Garowe,Maize (white),27300.0,2017,11,4
2017.9150684931508,Nugaal,Garowe,Maize (white),29200.0,2017,12,4
2018.0,Nugaal,Garowe,Maize (white),28600.0,2018,1,1
2018.0849315068492,Nugaal,Garowe,Maize (white),28900.0,2018,2,1
2018.1616438356164,Nugaal,Garowe,Maize (white),28800.0,2018,3,1
2018.2465753424658,Nugaal,Garowe,Maize (white),28850.0,2018,4,2
2018.3287671232877,Nugaal,Garowe,Maize (white),28900.0,2018,5,2
2018.4136986301369,Nugaal,Garowe,Maize (white),27800.0,2018,6,2
2018.495890410959,Nugaal,Garowe,Maize (white),27800.0,2018,7,3
2018.5808219178082,Nugaal,Garowe,Maize (white),27800.0,2018,8,3
2018.6657534246576,Nugaal,Garowe,Maize (white),27800.0,2018,9,3
2018.7479452054795,Nugaal,Garowe,Maize (white),25800.0,2018,10,4
2018.8328767123287,Nugaal,Garowe,Maize (white),24000.0,2018,11,4
2018.9150684931508,Nugaal,Garowe,Maize (white),22000.0,2018,12,4
2019.0,Nugaal,Garowe,Maize (white),22300.0,2019,1,1
2019.0849315068492,Nugaal,Garowe,Maize (white),24200.0,2019,2,1
2019.1616438356164,Nugaal,Garowe,Maize (white),20000.0,2019,3,1
2019.2465753424658,Nugaal,Garowe,Maize (white),20300.0,2019,4,2
2019.3287671232877,Nugaal,Garowe,Maize (white),20000.0,2019,5,2
2019.4136986301369,Nugaal,Garowe,Maize (white),20000.0,2019,6,2
2019.495890410959,Nugaal,Garowe,Maize (white),19777.0,2019,7,3
2019.5808219178082,Nugaal,Garowe,Maize (white),18500.0,2019,8,3
2019.6657534246576,Nugaal,Garowe,Maize (white),19000.0,2019,9,3
2019.7479452054795,Nugaal,Garowe,Maize (white),19500.0,2019,10,4
2019.8328767123287,Nugaal,Garowe,Maize (white),19000.0,2019,11,4
2019.9150684931508,Nugaal,Garowe,Maize (white),18500.0,2019,12,4
2015.0,Nugaal,Garowe,Sorghum (red),21600.0,2015,1,1
2015.0849315068492,Nugaal,Garowe,Sorghum (red),20000.0,2015,2,1
2015.1616438356164,Nugaal,Garowe,Sorghum (red),19750.0,2015,3,1
2015.2465753424658,Nugaal,Garowe,Sorghum (red),19500.0,2015,4,2
2015.3287671232877,Nugaal,Garowe,Sorghum (red),19250.0,2015,5,2
2015.4136986301369,Nugaal,Garowe,Sorghum (red),19000.0,2015,6,2
2015.495890410959,Nugaal,Garowe,Sorghum (red),18000.0,2015,7,3
2015.5808219178082,Nugaal,Garowe,Sorghum (red),15600.0,2015,8,3
2015.6657534246576,Nugaal,Garowe,Sorghum (red),13000.0,2015,9,3
2015.7479452054795,Nugaal,Garowe,Sorghum (red),12350.0,2015,10,4
2015.8328767123287,Nugaal,Garowe,Sorghum (red),13163.888888888889,2015,11,4
2015.9150684931508,Nugaal,Garowe,Sorghum (red),13977.777777777777,2015,12,4
2016.0,Nugaal,Garowe,Sorghum (red),14791.666666666668,2016,1,1
2016.0846994535518,Nugaal,Garowe,Sorghum (red),15605.555555555555,2016,2,1
2016.1639344262296,Nugaal,Garowe,Sorghum (red),16419.444444444445,2016,3,1
2016.2486338797814,Nugaal,Garowe,Sorghum (red),17233.333333333336,2016,4,2
2016.3306010928961,Nugaal,Garowe,Sorghum (red),18047.222222222223,2016,5,2
2016.4153005464482,Nugaal,Garowe,Sorghum (red),18861.11111111111,2016,6,2
2016.4972677595629,Nugaal,Garowe,Sorghum (red),19675.0,2016,7,3
2016.5819672131147,Nugaal,Garowe,Sorghum (red),20488.88888888889,2016,8,3
2016.6666666666667,Nugaal,Garowe,Sorghum (red),21302.777777777777,2016,9,3
2016.7486338797814,Nugaal,Garowe,Sorghum (red),22116.666666666668,2016,10,4
2016.8333333333333,Nugaal,Garowe,Sorghum (red),22930.555555555555,2016,11,4
2016.9153005464482,Nugaal,Garowe,Sorghum (red),23744.444444444445,2016,12,4
2017.0,Nugaal,Garowe,Sorghum (red),24558.333333333336,2017,1,1
2017.0849315068492,Nugaal,Garowe,Sorghum (red),25372.222222222223,2017,2,1
2017.1616438356164,Nugaal,Garowe,Sorghum (red),26186.11111111111,2017,3,1
2017.2465753424658,Nugaal,Garowe,Sorghum (red),27000.0,2017,4,2
2017.3287671232877,Nugaal,Garowe,Sorghum (red),25500.0,2017,5,2
2017.4136986301369,Nugaal,Garowe,Sorghum (red),26000.0,2017,6,2
2017.495890410959,Nugaal,Garowe,Sorghum (red),22333.0,2017,7,3
2017.5808219178082,Nugaal,Garowe,Sorghum (red),25000.0,2017,8,3
2017.6657534246576,Nugaal,Garowe,Sorghum (red),22000.0,2017,9,3
2017.7479452054795,Nugaal,Garowe,Sorghum (red),18100.0,2017,10,4
2017.8328767123287,Nugaal,Garowe,Sorghum (red),18900.0,2017,11,4
2017.9150684931508,Nugaal,Garowe,Sorghum (red),19160.0,2017,12,4
2018.0,Nugaal,Garowe,Sorghum (red),18500.0,2018,1,1
2018.0849315068492,Nugaal,Garowe,Sorghum (red),16250.0,2018,2,1
2018.1616438356164,Nugaal,Garowe,Sorghum (red),20000.0,2018,3,1
2018.2465753424658,Nugaal,Garowe,Sorghum (red),21500.0,2018,4,2
2018.3287671232877,Nugaal,Garowe,Sorghum (red),23000.0,2018,5,2
2018.4136986301369,Nugaal,Garowe,Sorghum (red),26000.0,2018,6,2
2018.495890410959,Nugaal,Garowe,Sorghum (red),28000.0,2018,7,3
2018.5808219178082,Nugaal,Garowe,Sorghum (red),28000.0,2018,8,3
2018.6657534246576,Nugaal,Garowe,Sorghum (red),28300.0,2018,9,3
2018.7479452054795,Nugaal,Garowe,Sorghum (red),28000.0,2018,10,4
2018.8328767123287,Nugaal,Garowe,Sorghum (red),24000.0,2018,11,4
2018.9150684931508,Nugaal,Garowe,Sorghum (red),20000.0,2018,12,4
2019.0,Nugaal,Garowe,Sorghum (red),19000.0,2019,1,1
2019.0849315068492,Nugaal,Garowe,Sorghum (red),22700.0,2019,2,1
2019.1616438356164,Nugaal,Garowe,Sorghum (red),21300.0,2019,3,1
2019.2465753424658,Nugaal,Garowe,Sorghum (red),21300.0,2019,4,2
2019.3287671232877,Nugaal,Garowe,Sorghum (red),19500.0,2019,5,2
2019.4136986301369,Nugaal,Garowe,Sorghum (red),19000.0,2019,6,2
2019.495890410959,Nugaal,Garowe,Sorghum (red),17888.0,2019,7,3
2019.5808219178082,Nugaal,Garowe,Sorghum (red),18500.0,2019,8,3
2019.6657534246576,Nugaal,Garowe,Sorghum (red),19250.0,2019,9,3
2019.7479452054795,Nugaal,Garowe,Sorghum (red),20000.0,2019,10,4
2019.8328767123287,Nugaal,Garowe,Sorghum (red),18300.0,2019,11,4
2019.9150684931508,Nugaal,Garowe,Sorghum (red),17900.0,2019,12,4
2015.0,Nugaal,Garowe,Rice (imported),14300.0,2015,1,1
2015.0849315068492,Nugaal,Garowe,Rice (imported),14000.0,2015,2,1
2015.1616438356164,Nugaal,Garowe,Rice (imported),14187.5,2015,3,1
2015.2465753424658,Nugaal,Garowe,Rice (imported),14375.0,2015,4,2
2015.3287671232877,Nugaal,Garowe,Rice (imported),14562.5,2015,5,2
2015.4136986301369,Nugaal,Garowe,Rice (imported),14750.0,2015,6,2
2015.495890410959,Nugaal,Garowe,Rice (imported),14500.0,2015,7,3
2015.5808219178082,Nugaal,Garowe,Rice (imported),14300.0,2015,8,3
2015.6657534246576,Nugaal,Garowe,Rice (imported),14350.0,2015,9,3
2015.7479452054795,Nugaal,Garowe,Rice (imported),14830.0,2015,10,4
2015.8328767123287,Nugaal,Garowe,Rice (imported),15000.0,2015,11,4
2015.9150684931508,Nugaal,Garowe,Rice (imported),15000.0,2015,12,4
2016.0,Nugaal,Garowe,Rice (imported),16000.0,2016,1,1
2016.0846994535518,Nugaal,Garowe,Rice (imported),15583.0,2016,2,1
2016.1639344262296,Nugaal,Garowe,Rice (imported),15666.0,2016,3,1
2016.2486338797814,Nugaal,Garowe,Rice (imported),15250.0,2016,4,2
2016.3306010928961,Nugaal,Garowe,Rice (imported),14833.0,2016,5,2
2016.4153005464482,Nugaal,Garowe,Rice (imported),15133.0,2016,6,2
2016.4972677595629,Nugaal,Garowe,Rice (imported),18850.0,2016,7,3
2016.5819672131147,Nugaal,Garowe,Rice (imported),18300.0,2016,8,3
2016.6666666666667,Nugaal,Garowe,Rice (imported),15417.0,2016,9,3
2016.7486338797814,Nugaal,Garowe,Rice (imported),15500.0,2016,10,4
2016.8333333333333,Nugaal,Garowe,Rice (imported),14300.0,2016,11,4
2016.9153005464482,Nugaal,Garowe,Rice (imported),15000.0,2016,12,4
2017.0,Nugaal,Garowe,Rice (imported),16000.0,2017,1,1
2017.0849315068492,Nugaal,Garowe,Rice (imported),16333.333333333334,2017,2,1
2017.1616438356164,Nugaal,Garowe,Rice (imported),16666.666666666668,2017,3,1
2017.2465753424658,Nugaal,Garowe,Rice (imported),17000.0,2017,4,2
2017.3287671232877,Nugaal,Garowe,Rice (imported),16500.0,2017,5,2
2017.4136986301369,Nugaal,Garowe,Rice (imported),16750.0,2017,6,2
2017.495890410959,Nugaal,Garowe,Rice (imported),16000.0,2017,7,3
2017.5808219178082,Nugaal,Garowe,Rice (imported),17000.0,2017,8,3
2017.6657534246576,Nugaal,Garowe,Rice (imported),17000.0,2017,9,3
2017.7479452054795,Nugaal,Garowe,Rice (imported),20600.0,2017,10,4
2017.8328767123287,Nugaal,Garowe,Rice (imported),23600.0,2017,11,4
2017.9150684931508,Nugaal,Garowe,Rice (imported),21400.0,2017,12,4
2018.0,Nugaal,Garowe,Rice (imported),23800.0,2018,1,1
2018.0849315068492,Nugaal,Garowe,Rice (imported),19400.0,2018,2,1
2018.1616438356164,Nugaal,Garowe,Rice (imported),18500.0,2018,3,1
2018.2465753424658,Nugaal,Garowe,Rice (imported),17650.0,2018,4,2
2018.3287671232877,Nugaal,Garowe,Rice (imported),16800.0,2018,5,2
2018.4136986301369,Nugaal,Garowe,Rice (imported),18000.0,2018,6,2
2018.495890410959,Nugaal,Garowe,Rice (imported),19500.0,2018,7,3
2018.5808219178082,Nugaal,Garowe,Rice (imported),19500.0,2018,8,3
2018.6657534246576,Nugaal,Garowe,Rice (imported),22800.0,2018,9,3
2018.7479452054795,Nugaal,Garowe,Rice (imported),23750.0,2018,10,4
2018.8328767123287,Nugaal,Garowe,Rice (imported),24250.0,2018,11,4
2018.9150684931508,Nugaal,Garowe,Rice (imported),23100.0,2018,12,4
2019.0,Nugaal,Garowe,Rice (imported),22000.0,2019,1,1
2019.0849315068492,Nugaal,Garowe,Rice (imported),22000.0,2019,2,1
2019.1616438356164,Nugaal,Garowe,Rice (imported),21800.0,2019,3,1
2019.2465753424658,Nugaal,Garowe,Rice (imported),21600.0,2019,4,2
2019.3287671232877,Nugaal,Garowe,Rice (imported),21580.0,2019,5,2
2019.4136986301369,Nugaal,Garowe,Rice (imported),22200.0,2019,6,2
2019.495890410959,Nugaal,Garowe,Rice (imported),22555.0,2019,7,3
2019.5808219178082,Nugaal,Garowe,Rice (imported),22250.0,2019,8,3
2019.6657534246576,Nugaal,Garowe,Rice (imported),22125.0,2019,9,3
2019.7479452054795,Nugaal,Garowe,Rice (imported),22000.0,2019,10,4
2019.8328767123287,Nugaal,Garowe,Rice (imported),23670.0,2019,11,4
2019.9150684931508,Nugaal,Garowe,Rice (imported),23300.0,2019,12,4
2018.0,Sanaag,Ceerigaabo,Maize (white),8250.0,2018,1,1
2018.0849315068492,Sanaag,Ceerigaabo,Maize (white),7960.0,2018,2,1
2018.1616438356164,Sanaag,Ceerigaabo,Maize (white),8160.0,2018,3,1
2018.2465753424658,Sanaag,Ceerigaabo,Maize (white),8106.666666666667,2018,4,2
2018.3287671232877,Sanaag,Ceerigaabo,Maize (white),8053.333333333333,2018,5,2
2018.4136986301369,Sanaag,Ceerigaabo,Maize (white),8000.0,2018,6,2
2018.495890410959,Sanaag,Ceerigaabo,Maize (white),8000.0,2018,7,3
2018.5808219178082,Sanaag,Ceerigaabo,Maize (white),8000.0,2018,8,3
2018.6657534246576,Sanaag,Ceerigaabo,Maize (white),8250.0,2018,9,3
2018.7479452054795,Sanaag,Ceerigaabo,Maize (white),7200.0,2018,10,4
2018.8328767123287,Sanaag,Ceerigaabo,Maize (white),8750.0,2018,11,4
2018.9150684931508,Sanaag,Ceerigaabo,Maize (white),8750.0,2018,12,4
2019.0,Sanaag,Ceerigaabo,Maize (white),8200.0,2019,1,1
2019.0849315068492,Sanaag,Ceerigaabo,Maize (white),8000.0,2019,2,1
2019.1616438356164,Sanaag,Ceerigaabo,Maize (white),8000.0,2019,3,1
2019.2465753424658,Sanaag,Ceerigaabo,Maize (white),8000.0,2019,4,2
2019.3287671232877,Sanaag,Ceerigaabo,Maize (white),7800.0,2019,5,2
2019.4136986301369,Sanaag,Ceerigaabo,Maize (white),8000.0,2019,6,2
2019.495890410959,Sanaag,Ceerigaabo,Maize (white),8210.0,2019,7,3
2019.5808219178082,Sanaag,Ceerigaabo,Maize (white),7915.0,2019,8,3
2019.6657534246576,Sanaag,Ceerigaabo,Maize (white),8145.0,2019,9,3
2019.7479452054795,Sanaag,Ceerigaabo,Maize (white),8375.0,2019,10,4
2019.8328767123287,Sanaag,Ceerigaabo,Maize (white),8375.0,2019,11,4
2019.9150684931508,Sanaag,Ceerigaabo,Maize (white),8500.0,2019,12,4
2018.0,Sanaag,Ceerigaabo,Sorghum (red),5845.0,2018,1,1
2018.0849315068492,Sanaag,Ceerigaabo,Sorghum (red),6080.0,2018,2,1
2018.1616438356164,Sanaag,Ceerigaabo,Sorghum (red),6100.0,2018,3,1
2018.2465753424658,Sanaag,Ceerigaabo,Sorghum (red),6100.0,2018,4,2
2018.3287671232877,Sanaag,Ceerigaabo,Sorghum (red),6100.0,2018,5,2
2018.4136986301369,Sanaag,Ceerigaabo,Sorghum (red),6100.0,2018,6,2
2018.495890410959,Sanaag,Ceerigaabo,Sorghum (red),6000.0,2018,7,3
2018.5808219178082,Sanaag,Ceerigaabo,Sorghum (red),6000.0,2018,8,3
2018.6657534246576,Sanaag,Ceerigaabo,Sorghum (red),6700.0,2018,9,3
2018.7479452054795,Sanaag,Ceerigaabo,Sorghum (red),6000.0,2018,10,4
2018.8328767123287,Sanaag,Ceerigaabo,Sorghum (red),6125.0,2018,11,4
2018.9150684931508,Sanaag,Ceerigaabo,Sorghum (red),6000.0,2018,12,4
2019.0,Sanaag,Ceerigaabo,Sorghum (red),6000.0,2019,1,1
2019.0849315068492,Sanaag,Ceerigaabo,Sorghum (red),6000.0,2019,2,1
2019.1616438356164,Sanaag,Ceerigaabo,Sorghum (red),5800.0,2019,3,1
2019.2465753424658,Sanaag,Ceerigaabo,Sorghum (red),6000.0,2019,4,2
2019.3287671232877,Sanaag,Ceerigaabo,Sorghum (red),6600.0,2019,5,2
2019.4136986301369,Sanaag,Ceerigaabo,Sorghum (red),7250.0,2019,6,2
2019.495890410959,Sanaag,Ceerigaabo,Sorghum (red),7160.0,2019,7,3
2019.5808219178082,Sanaag,Ceerigaabo,Sorghum (red),6600.0,2019,8,3
2019.6657534246576,Sanaag,Ceerigaabo,Sorghum (red),6300.0,2019,9,3
2019.7479452054795,Sanaag,Ceerigaabo,Sorghum (red),6000.0,2019,10,4
2019.8328767123287,Sanaag,Ceerigaabo,Sorghum (red),6000.0,2019,11,4
2019.9150684931508,Sanaag,Ceerigaabo,Sorghum (red),6000.0,2019,12,4
2018.0,Sanaag,Ceerigaabo,Rice (imported),6080.0,2018,1,1
2018.0849315068492,Sanaag,Ceerigaabo,Rice (imported),6170.0,2018,2,1
2018.1616438356164,Sanaag,Ceerigaabo,Rice (imported),6170.0,2018,3,1
