Country,Admin 1,Market,Commodity,Price Type,Year,Month,Price,Unit,Currency,Data Source
Somalia,Bay,Baidoa,Sorghum (red),Retail,2013,10,4075,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2013,11,4775,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2013,12,4725,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2014,01,4250,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2014,02,4100,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2014,03,4150,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2014,04,4500,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2014,05,5825,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2014,06,6220,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2014,07,7975,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2014,08,7050,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2014,09,6200,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2014,10,6600,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2014,11,6875,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2014,12,5960,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2015,01,5225,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2015,02,4250,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2015,03,5280,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2015,04,5500,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2015,05,5350,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2015,06,5560,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2015,07,5400,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2015,08,5725,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2015,09,5500,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2015,10,5950,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2015,11,5800,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2015,12,5650,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2016,01,5650,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2016,02,4060,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2016,03,3858,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2016,04,4035,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2016,05,4380,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2016,06,6000,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2016,07,5800,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2016,08,5800,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2016,09,5425,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2016,10,5525,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2016,11,8225,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2016,12,9500,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2017,01,9640,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2017,02,8775,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2017,03,8400,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Baidoa,Sorghum (red),Retail,2017,04,10185,KG,SOS,WFP
Somalia,Bay,Baidoa,Sorghum (red),Retail,2017,05,8700,KG,SOS,WFP
Somalia,Bay,Baidoa,Sorghum (red),Retail,2017,06,8200,KG,SOS,WFP
Somalia,Bay,Baidoa,Sorghum (red),Retail,2017,07,7000,KG,SOS,WFP
Somalia,Bay,Baidoa,Sorghum (red),Retail,2017,08,6000,KG,SOS,WFP
Somalia,Bay,Baidoa,Sorghum (red),Retail,2017,09,7222,KG,SOS,WFP
Somalia,Bay,Baidoa,Sorghum (red),Retail,2017,10,6900,KG,SOS,WFP
Somalia,Bay,Baidoa,Sorghum (red),Retail,2017,11,6000,KG,SOS,WFP
Somalia,Bay,Baidoa,Sorghum (red),Retail,2017,12,5600,KG,SOS,WFP
Somalia,Bay,Baidoa,Sorghum (red),Retail,2018,01,5300,KG,SOS,WFP
Somalia,Bay,Baidoa,Sorghum (red),Retail,2018,02,4300,KG,SOS,WFP
Somalia,Bay,Baidoa,Sorghum (red),Retail,2018,03,4000,KG,SOS,WFP
Somalia,Bay,Baidoa,Sorghum (red),Retail,2018,04,,KG,SOS,
Somalia,Bay,Baidoa,Sorghum (red),Retail,2018,05,3700,KG,SOS,WFP
Somalia,Bay,Baidoa,Sorghum (red),Retail,2018,06,3700,KG,SOS,WFP
Somalia,Bay,Baidoa,Sorghum (red),Retail,2018,07,3380,KG,SOS,WFP
Somalia,Bay,Baidoa,Sorghum (red),Retail,2018,08,3500,KG,SOS,WFP
Somalia,Bay,Baidoa,Sorghum (red),Retail,2018,09,3700,KG,SOS,WFP
Somalia,Bay,Baidoa,Sorghum (red),Retail,2018,10,3900,KG,SOS,WFP
Somalia,Bay,Baidoa,Sorghum (red),Retail,2018,11,3900,KG,SOS,WFP
Somalia,Bay,Baidoa,Sorghum (red),Retail,2018,12,3900,KG,SOS,WFP
Somalia,Bay,Baidoa,Sorghum (red),Retail,2019,01,3900,KG,SOS,WFP
Somalia,Bay,Baidoa,Sorghum (red),Retail,2019,02,3900,KG,SOS,WFP
Somalia,Bay,Baidoa,Sorghum (red),Retail,2019,03,4000,KG,SOS,WFP
Somalia,Bay,Baidoa,Sorghum (red),Retail,2019,04,3900,KG,SOS,WFP
Somalia,Bay,Baidoa,Sorghum (red),Retail,2019,05,4750,KG,SOS,WFP
Somalia,Bay,Baidoa,Sorghum (red),Retail,2019,06,4250,KG,SOS,WFP
Somalia,Bay,Baidoa,Sorghum (red),Retail,2019,07,,KG,SOS,
Somalia,Bay,Baidoa,Sorghum (red),Retail,2019,08,,KG,SOS,
Somalia,Bay,Baidoa,Sorghum (red),Retail,2019,09,,KG,SOS,
Somalia,Bay,Baidoa,Sorghum (red),Retail,2019,10,6000,KG,SOS,WFP
Somalia,Bay,Baidoa,Sorghum (red),Retail,2019,11,5000,KG,SOS,WFP
Somalia,Bay,Baidoa,Sorghum (red),Retail,2019,12,4800,KG,SOS,WFP
Somalia,Bay,Baidoa,Fuel (diesel),Retail,2017,04,18166,L,SOS,WFP
Somalia,Bay,Baidoa,Fuel (diesel),Retail,2017,05,18666,L,SOS,WFP
Somalia,Bay,Baidoa,Fuel (diesel),Retail,2017,06,19200,L,SOS,WFP
Somalia,Bay,Baidoa,Fuel (diesel),Retail,2017,07,17866,L,SOS,WFP
Somalia,Bay,Baidoa,Fuel (diesel),Retail,2017,08,18333,L,SOS,WFP
Somalia,Bay,Baidoa,Fuel (diesel),Retail,2017,09,19000,L,SOS,WFP
Somalia,Bay,Baidoa,Fuel (diesel),Retail,2017,10,18900,L,SOS,WFP
Somalia,Bay,Baidoa,Fuel (diesel),Retail,2017,11,19000,L,SOS,WFP
Somalia,Bay,Baidoa,Fuel (diesel),Retail,2017,12,18800,L,SOS,WFP
Somalia,Bay,Baidoa,Fuel (diesel),Retail,2018,01,19000,L,SOS,WFP
Somalia,Bay,Baidoa,Fuel (diesel),Retail,2018,02,19300,L,SOS,WFP
Somalia,Bay,Baidoa,Fuel (diesel),Retail,2018,03,19800,L,SOS,WFP
Somalia,Bay,Baidoa,Fuel (diesel),Retail,2018,04,,L,SOS,
Somalia,Bay,Baidoa,Fuel (diesel),Retail,2018,05,,L,SOS,
Somalia,Bay,Baidoa,Fuel (diesel),Retail,2018,06,20400,L,SOS,WFP
Somalia,Bay,Baidoa,Fuel (diesel),Retail,2018,07,21300,L,SOS,WFP
Somalia,Bay,Baidoa,Fuel (diesel),Retail,2018,08,21700,L,SOS,WFP
Somalia,Bay,Baidoa,Fuel (diesel),Retail,2018,09,21900,L,SOS,WFP
Somalia,Bay,Baidoa,Fuel (diesel),Retail,2018,10,23300,L,SOS,WFP
Somalia,Bay,Baidoa,Fuel (diesel),Retail,2018,11,23400,L,SOS,WFP
Somalia,Bay,Baidoa,Fuel (diesel),Retail,2018,12,23200,L,SOS,WFP
Somalia,Bay,Baidoa,Fuel (diesel),Retail,2019,01,23300,L,SOS,WFP
Somalia,Bay,Baidoa,Fuel (diesel),Retail,2019,02,22800,L,SOS,WFP
Somalia,Bay,Baidoa,Fuel (diesel),Retail,2019,03,19700,L,SOS,WFP
Somalia,Bay,Baidoa,Fuel (diesel),Retail,2019,04,22000,L,SOS,WFP
Somalia,Bay,Baidoa,Fuel (diesel),Retail,2019,05,23900,L,SOS,WFP
Somalia,Bay,Baidoa,Fuel (diesel),Retail,2019,06,22900,L,SOS,WFP
Somalia,Bay,Baidoa,Fuel (diesel),Retail,2019,07,,L,SOS,
Somalia,Bay,Baidoa,Fuel (diesel),Retail,2019,08,,L,SOS,
Somalia,Bay,Baidoa,Fuel (diesel),Retail,2019,09,,L,SOS,
Somalia,Bay,Baidoa,Fuel (diesel),Retail,2019,10,22000,L,SOS,WFP
Somalia,Bay,Baidoa,Fuel (diesel),Retail,2019,11,24000,L,SOS,WFP
Somalia,Bay,Baidoa,Fuel (diesel),Retail,2019,12,24000,L,SOS,WFP
Somalia,Bay,Baidoa,Exchange rate,Retail,2017,04,23200,USD/LCU,SOS,WFP
Somalia,Bay,Baidoa,Exchange rate,Retail,2017,05,23100,USD/LCU,SOS,WFP
Somalia,Bay,Baidoa,Exchange rate,Retail,2017,06,22900,USD/LCU,SOS,WFP
Somalia,Bay,Baidoa,Exchange rate,Retail,2017,07,22880,USD/LCU,SOS,WFP
Somalia,Bay,Baidoa,Exchange rate,Retail,2017,08,22833,USD/LCU,SOS,WFP
Somalia,Bay,Baidoa,Exchange rate,Retail,2017,09,23300,USD/LCU,SOS,WFP
Somalia,Bay,Baidoa,Exchange rate,Retail,2017,10,23300,USD/LCU,SOS,WFP
Somalia,Bay,Baidoa,Exchange rate,Retail,2017,11,23300,USD/LCU,SOS,WFP
Somalia,Bay,Baidoa,Exchange rate,Retail,2017,12,23350,USD/LCU,SOS,WFP
Somalia,Bay,Baidoa,Exchange rate,Retail,2018,01,23460,USD/LCU,SOS,WFP
Somalia,Bay,Baidoa,Exchange rate,Retail,2018,02,23500,USD/LCU,SOS,WFP
Somalia,Bay,Baidoa,Exchange rate,Retail,2018,03,23500,USD/LCU,SOS,WFP
Somalia,Bay,Baidoa,Exchange rate,Retail,2018,04,,USD/LCU,SOS,
Somalia,Bay,Baidoa,Exchange rate,Retail,2018,05,23400,USD/LCU,SOS,WFP
Somalia,Bay,Baidoa,Exchange rate,Retail,2018,06,23600,USD/LCU,SOS,WFP
Somalia,Bay,Baidoa,Exchange rate,Retail,2018,07,24300,USD/LCU,SOS,WFP
Somalia,Bay,Baidoa,Exchange rate,Retail,2018,08,24000,USD/LCU,SOS,WFP
Somalia,Bay,Baidoa,Exchange rate,Retail,2018,09,24200,USD/LCU,SOS,WFP
Somalia,Bay,Baidoa,Exchange rate,Retail,2018,10,24650,USD/LCU,SOS,WFP
Somalia,Bay,Baidoa,Exchange rate,Retail,2018,11,24200,USD/LCU,SOS,WFP
Somalia,Bay,Baidoa,Exchange rate,Retail,2018,12,24900,USD/LCU,SOS,WFP
Somalia,Bay,Baidoa,Exchange rate,Retail,2019,01,24400,USD/LCU,SOS,WFP
Somalia,Bay,Baidoa,Exchange rate,Retail,2019,02,24000,USD/LCU,SOS,WFP
Somalia,Bay,Baidoa,Exchange rate,Retail,2019,03,24400,USD/LCU,SOS,WFP
Somalia,Bay,Baidoa,Exchange rate,Retail,2019,04,242300,USD/LCU,SOS,WFP
Somalia,Bay,Baidoa,Exchange rate,Retail,2019,05,24750,USD/LCU,SOS,WFP
Somalia,Bay,Baidoa,Exchange rate,Retail,2019,06,24900,USD/LCU,SOS,WFP
Somalia,Bay,Baidoa,Exchange rate,Retail,2019,07,,USD/LCU,SOS,
Somalia,Bay,Baidoa,Exchange rate,Retail,2019,08,,USD/LCU,SOS,
Somalia,Bay,Baidoa,Exchange rate,Retail,2019,09,,USD/LCU,SOS,
Somalia,Bay,Baidoa,Exchange rate,Retail,2019,10,25500,USD/LCU,SOS,WFP
Somalia,Bay,Baidoa,Exchange rate,Retail,2019,11,25000,USD/LCU,SOS,WFP
Somalia,Bay,Baidoa,Exchange rate,Retail,2019,12,25000,USD/LCU,SOS,WFP
Somalia,Bay,Baidoa,Wheat flour (imported),Retail,2017,04,1216.6,KG,SOS,WFP
Somalia,Bay,Baidoa,Wheat flour (imported),Retail,2017,05,1258.3,KG,SOS,WFP
Somalia,Bay,Baidoa,Wheat flour (imported),Retail,2017,06,1266.6,KG,SOS,WFP
Somalia,Bay,Baidoa,Wheat flour (imported),Retail,2017,07,1306.6,KG,SOS,WFP
Somalia,Bay,Baidoa,Wheat flour (imported),Retail,2017,08,1350,KG,SOS,WFP
Somalia,Bay,Baidoa,Wheat flour (imported),Retail,2017,09,1250,KG,SOS,WFP
Somalia,Bay,Baidoa,Wheat flour (imported),Retail,2017,10,12440,KG,SOS,WFP
Somalia,Bay,Baidoa,Wheat flour (imported),Retail,2017,11,1233.3,KG,SOS,WFP
Somalia,Bay,Baidoa,Wheat flour (imported),Retail,2017,12,1200,KG,SOS,WFP
Somalia,Bay,Baidoa,Wheat flour (imported),Retail,2018,01,11800,KG,SOS,WFP
Somalia,Bay,Baidoa,Wheat flour (imported),Retail,2018,02,11800,KG,SOS,WFP
Somalia,Bay,Baidoa,Wheat flour (imported),Retail,2018,03,11900,KG,SOS,WFP
Somalia,Bay,Baidoa,Wheat flour (imported),Retail,2018,04,,KG,SOS,
Somalia,Bay,Baidoa,Wheat flour (imported),Retail,2018,05,11800,KG,SOS,WFP
Somalia,Bay,Baidoa,Wheat flour (imported),Retail,2018,06,11900,KG,SOS,WFP
Somalia,Bay,Baidoa,Wheat flour (imported),Retail,2018,07,12400,KG,SOS,WFP
Somalia,Bay,Baidoa,Wheat flour (imported),Retail,2018,08,12250,KG,SOS,WFP
Somalia,Bay,Baidoa,Wheat flour (imported),Retail,2018,09,13800,KG,SOS,WFP
Somalia,Bay,Baidoa,Wheat flour (imported),Retail,2018,10,15300,KG,SOS,WFP
Somalia,Bay,Baidoa,Wheat flour (imported),Retail,2018,11,16000,KG,SOS,WFP
Somalia,Bay,Baidoa,Wheat flour (imported),Retail,2018,12,16300,KG,SOS,WFP
Somalia,Bay,Baidoa,Wheat flour (imported),Retail,2019,01,15600,KG,SOS,WFP
Somalia,Bay,Baidoa,Wheat flour (imported),Retail,2019,02,16300,KG,SOS,WFP
Somalia,Bay,Baidoa,Wheat flour (imported),Retail,2019,03,14000,KG,SOS,WFP
Somalia,Bay,Baidoa,Wheat flour (imported),Retail,2019,04,16000,KG,SOS,WFP
Somalia,Bay,Baidoa,Wheat flour (imported),Retail,2019,05,15300,KG,SOS,WFP
Somalia,Bay,Baidoa,Wheat flour (imported),Retail,2019,06,14000,KG,SOS,WFP
Somalia,Bay,Baidoa,Wheat flour (imported),Retail,2019,07,,KG,SOS,
Somalia,Bay,Baidoa,Wheat flour (imported),Retail,2019,08,,KG,SOS,
Somalia,Bay,Baidoa,Wheat flour (imported),Retail,2019,09,,KG,SOS,
Somalia,Bay,Baidoa,Wheat flour (imported),Retail,2019,10,15000,KG,SOS,WFP
Somalia,Bay,Baidoa,Wheat flour (imported),Retail,2019,11,15000,KG,SOS,WFP
Somalia,Bay,Baidoa,Wheat flour (imported),Retail,2019,12,15000,KG,SOS,WFP
Somalia,Bay,Baidoa,Milk (camel),Retail,2017,10,24900,L,SOS,WFP
Somalia,Bay,Baidoa,Milk (camel),Retail,2017,11,23166,L,SOS,WFP
Somalia,Bay,Baidoa,Milk (camel),Retail,2017,12,21500,L,SOS,WFP
Somalia,Bay,Baidoa,Milk (camel),Retail,2018,01,24200,L,SOS,WFP
Somalia,Bay,Baidoa,Milk (camel),Retail,2018,02,26000,L,SOS,WFP
Somalia,Bay,Baidoa,Milk (camel),Retail,2018,03,28400,L,SOS,WFP
Somalia,Bay,Baidoa,Milk (camel),Retail,2018,04,,L,SOS,
Somalia,Bay,Baidoa,Milk (camel),Retail,2018,05,30400,L,SOS,WFP
Somalia,Bay,Baidoa,Milk (camel),Retail,2018,06,27000,L,SOS,WFP
Somalia,Bay,Baidoa,Milk (camel),Retail,2018,07,24000,L,SOS,WFP
Somalia,Bay,Baidoa,Milk (camel),Retail,2018,08,24000,L,SOS,WFP
Somalia,Bay,Baidoa,Milk (camel),Retail,2018,09,23900,L,SOS,WFP
Somalia,Bay,Baidoa,Milk (camel),Retail,2018,10,28250,L,SOS,WFP
Somalia,Bay,Baidoa,Milk (camel),Retail,2018,11,30800,L,SOS,WFP
Somalia,Bay,Baidoa,Milk (camel),Retail,2018,12,30800,L,SOS,WFP
Somalia,Bay,Baidoa,Milk (camel),Retail,2019,01,31800,L,SOS,WFP
Somalia,Bay,Baidoa,Milk (camel),Retail,2019,02,29000,L,SOS,WFP
Somalia,Bay,Baidoa,Milk (camel),Retail,2019,03,24300,L,SOS,WFP
Somalia,Bay,Baidoa,Milk (camel),Retail,2019,04,28100,L,SOS,WFP
Somalia,Bay,Baidoa,Milk (camel),Retail,2019,05,26300,L,SOS,WFP
Somalia,Bay,Baidoa,Milk (camel),Retail,2019,06,25000,L,SOS,WFP
Somalia,Bay,Baidoa,Milk (camel),Retail,2019,07,,L,SOS,
Somalia,Bay,Baidoa,Milk (camel),Retail,2019,08,,L,SOS,
Somalia,Bay,Baidoa,Milk (camel),Retail,2019,09,,L,SOS,
Somalia,Bay,Baidoa,Milk (camel),Retail,2019,10,23500,L,SOS,WFP
Somalia,Bay,Baidoa,Milk (camel),Retail,2019,11,18670,L,SOS,WFP
Somalia,Bay,Baidoa,Milk (camel),Retail,2019,12,15500,L,SOS,WFP
Somalia,Bay,Baidoa,Meat (camel),Retail,2017,04,102500,KG,SOS,WFP
Somalia,Bay,Baidoa,Meat (camel),Retail,2017,05,105000,KG,SOS,WFP
Somalia,Bay,Baidoa,Meat (camel),Retail,2017,06,108600,KG,SOS,WFP
Somalia,Bay,Baidoa,Meat (camel),Retail,2017,07,111333,KG,SOS,WFP
Somalia,Bay,Baidoa,Meat (camel),Retail,2017,08,110800,KG,SOS,WFP
Somalia,Bay,Baidoa,Meat (camel),Retail,2017,09,110000,KG,SOS,WFP
Somalia,Bay,Baidoa,Meat (camel),Retail,2017,10,109400,KG,SOS,WFP
Somalia,Bay,Baidoa,Meat (camel),Retail,2017,11,106250,KG,SOS,WFP
Somalia,Bay,Baidoa,Meat (camel),Retail,2017,12,100000,KG,SOS,WFP
Somalia,Bay,Baidoa,Meat (camel),Retail,2018,01,104600,KG,SOS,WFP
Somalia,Bay,Baidoa,Meat (camel),Retail,2018,02,109600,KG,SOS,WFP
Somalia,Bay,Baidoa,Meat (camel),Retail,2018,03,103300,KG,SOS,WFP
Somalia,Bay,Baidoa,Meat (camel),Retail,2018,04,,KG,SOS,
Somalia,Bay,Baidoa,Meat (camel),Retail,2018,05,109900,KG,SOS,WFP
Somalia,Bay,Baidoa,Meat (camel),Retail,2018,06,109200,KG,SOS,WFP
Somalia,Bay,Baidoa,Meat (camel),Retail,2018,07,110000,KG,SOS,WFP
Somalia,Bay,Baidoa,Meat (camel),Retail,2018,08,107800,KG,SOS,WFP
Somalia,Bay,Baidoa,Meat (camel),Retail,2018,09,110000,KG,SOS,WFP
Somalia,Bay,Baidoa,Meat (camel),Retail,2018,10,107800,KG,SOS,WFP
Somalia,Bay,Baidoa,Meat (camel),Retail,2018,11,103700,KG,SOS,WFP
Somalia,Bay,Baidoa,Meat (camel),Retail,2018,12,113200,KG,SOS,WFP
Somalia,Bay,Baidoa,Meat (camel),Retail,2019,01,113200,KG,SOS,WFP
Somalia,Bay,Baidoa,Meat (camel),Retail,2019,02,110000,KG,SOS,WFP
Somalia,Bay,Baidoa,Meat (camel),Retail,2019,03,111250,KG,SOS,WFP
Somalia,Bay,Baidoa,Meat (camel),Retail,2019,04,98600,KG,SOS,WFP
Somalia,Bay,Baidoa,Meat (camel),Retail,2019,05,115000,KG,SOS,WFP
Somalia,Bay,Baidoa,Meat (camel),Retail,2019,06,112200,KG,SOS,WFP
Somalia,Bay,Baidoa,Meat (camel),Retail,2019,07,,KG,SOS,
Somalia,Bay,Baidoa,Meat (camel),Retail,2019,08,,KG,SOS,
Somalia,Bay,Baidoa,Meat (camel),Retail,2019,09,,KG,SOS,
Somalia,Bay,Baidoa,Meat (camel),Retail,2019,10,126600,KG,SOS,WFP
Somalia,Bay,Baidoa,Meat (camel),Retail,2019,11,125000,KG,SOS,WFP
Somalia,Bay,Baidoa,Meat (camel),Retail,2019,12,125000,KG,SOS,WFP
Somalia,Bay,Dinsoor,Sorghum (red),Retail,1998,01,600,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Dinsoor,Sorghum (red),Retail,1998,02,575,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Dinsoor,Sorghum (red),Retail,1998,03,530,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Dinsoor,Sorghum (red),Retail,1998,04,550,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Dinsoor,Sorghum (red),Retail,1998,05,700,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Dinsoor,Sorghum (red),Retail,1998,06,1167,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Dinsoor,Sorghum (red),Retail,1998,07,1200,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Dinsoor,Sorghum (red),Retail,1998,08,1340,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Dinsoor,Sorghum (red),Retail,1998,09,1475,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Dinsoor,Sorghum (red),Retail,1998,10,1825,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Dinsoor,Sorghum (red),Retail,1998,11,2025,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Dinsoor,Sorghum (red),Retail,1998,12,,KG,SOS,
Somalia,Bay,Dinsoor,Sorghum (red),Retail,1999,01,1500,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Dinsoor,Sorghum (red),Retail,1999,02,1200,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Dinsoor,Sorghum (red),Retail,1999,03,,KG,SOS,
Somalia,Bay,Dinsoor,Sorghum (red),Retail,1999,04,,KG,SOS,
Somalia,Bay,Dinsoor,Sorghum (red),Retail,1999,05,,KG,SOS,
Somalia,Bay,Dinsoor,Sorghum (red),Retail,1999,06,1600,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Dinsoor,Sorghum (red),Retail,1999,07,1300,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Dinsoor,Sorghum (red),Retail,1999,08,1980,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Dinsoor,Sorghum (red),Retail,1999,09,1475,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Dinsoor,Sorghum (red),Retail,1999,10,1500,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Dinsoor,Sorghum (red),Retail,1999,11,,KG,SOS,
Somalia,Bay,Dinsoor,Sorghum (red),Retail,1999,12,,KG,SOS,
Somalia,Bay,Dinsoor,Sorghum (red),Retail,2000,01,1780,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Dinsoor,Sorghum (red),Retail,2000,02,1650,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Dinsoor,Sorghum (red),Retail,2000,03,1550,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Dinsoor,Sorghum (red),Retail,2000,04,1700,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Dinsoor,Sorghum (red),Retail,2000,05,2300,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Dinsoor,Sorghum (red),Retail,2000,06,2300,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Dinsoor,Sorghum (red),Retail,2000,07,1875,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Dinsoor,Sorghum (red),Retail,2000,08,825,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Dinsoor,Sorghum (red),Retail,2000,09,700,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
Somalia,Bay,Dinsoor,Sorghum (red),Retail,2000,10,500,KG,SOS,Food Security Analysis Unit via FAO: GIEWS/FPMA
