Region,Date,Fatalities,Year,Month,Day,Quarter
Banadir,2018.495890410959,5,2018,7,1,3
Banadir,2018.495890410959,1,2018,7,1,3
Banadir,2018.495890410959,0,2018,7,1,3
Banadir,2018.495890410959,0,2018,7,1,3
Banadir,2018.495890410959,0,2018,7,1,3
Banadir,2018.4986301369863,2,2018,7,2,3
Banadir,2018.4986301369863,6,2018,7,2,3
Banadir,2018.4986301369863,0,2018,7,2,3
Banadir,2018.4986301369863,0,2018,7,2,3
Banadir,2018.4986301369863,1,2018,7,2,3
Banadir,2018.4986301369863,0,2018,7,2,3
Banadir,2018.5013698630137,1,2018,7,3,3
Banadir,2018.5013698630137,1,2018,7,3,3
Banadir,2018.5013698630137,0,2018,7,3,3
Banadir,2018.504109589041,2,2018,7,4,3
Banadir,2018.5068493150684,1,2018,7,5,3
Banadir,2018.5068493150684,0,2018,7,5,3
Banadir,2018.5068493150684,0,2018,7,5,3
Banadir,2018.5123287671233,15,2018,7,7,3
Banadir,2018.5150684931507,2,2018,7,8,3
Banadir,2018.5150684931507,1,2018,7,8,3
Banadir,2018.5150684931507,1,2018,7,8,3
Banadir,2018.517808219178,1,2018,7,9,3
Banadir,2018.517808219178,2,2018,7,9,3
Banadir,2018.5260273972603,3,2018,7,12,3
Banadir,2018.5260273972603,1,2018,7,12,3
Banadir,2018.5287671232877,1,2018,7,13,3
Banadir,2018.5287671232877,1,2018,7,13,3
Banadir,2018.5287671232877,1,2018,7,13,3
Banadir,2018.531506849315,12,2018,7,14,3
Banadir,2018.531506849315,6,2018,7,14,3
Banadir,2018.5369863013698,3,2018,7,16,3
Banadir,2018.5369863013698,0,2018,7,16,3
Banadir,2018.5369863013698,1,2018,7,16,3
Banadir,2018.5369863013698,0,2018,7,16,3
Banadir,2018.5369863013698,1,2018,7,16,3
Banadir,2018.5369863013698,0,2018,7,16,3
Banadir,2018.5369863013698,1,2018,7,16,3
Banadir,2018.5397260273974,2,2018,7,17,3
Banadir,2018.5397260273974,0,2018,7,17,3
Banadir,2018.5397260273974,0,2018,7,17,3
Banadir,2018.5424657534247,1,2018,7,18,3
Banadir,2018.5424657534247,1,2018,7,18,3
Banadir,2018.5424657534247,1,2018,7,18,3
Banadir,2018.5424657534247,1,2018,7,18,3
Banadir,2018.545205479452,1,2018,7,19,3
Banadir,2018.5479452054794,1,2018,7,20,3
Banadir,2018.5506849315068,1,2018,7,21,3
Banadir,2018.5506849315068,1,2018,7,21,3
Banadir,2018.5506849315068,1,2018,7,21,3
Banadir,2018.5506849315068,1,2018,7,21,3
Banadir,2018.5534246575342,0,2018,7,22,3
Banadir,2018.5534246575342,2,2018,7,22,3
Banadir,2018.5534246575342,1,2018,7,22,3
Banadir,2018.5561643835617,1,2018,7,23,3
Banadir,2018.5561643835617,1,2018,7,23,3
Banadir,2018.5561643835617,1,2018,7,23,3
Banadir,2018.558904109589,1,2018,7,24,3
Banadir,2018.5616438356165,2,2018,7,25,3
Banadir,2018.5643835616438,3,2018,7,26,3
Banadir,2018.5643835616438,1,2018,7,26,3
Banadir,2018.5643835616438,1,2018,7,26,3
Banadir,2018.5643835616438,1,2018,7,26,3
Banadir,2018.5643835616438,2,2018,7,26,3
Banadir,2018.5643835616438,2,2018,7,26,3
Banadir,2018.5643835616438,1,2018,7,26,3
Banadir,2018.5643835616438,1,2018,7,26,3
Banadir,2018.5643835616438,0,2018,7,26,3
Banadir,2018.5643835616438,1,2018,7,26,3
Banadir,2018.5671232876712,0,2018,7,27,3
Banadir,2018.5698630136985,0,2018,7,28,3
Banadir,2018.5698630136985,1,2018,7,28,3
Banadir,2018.572602739726,0,2018,7,29,3
Banadir,2018.572602739726,1,2018,7,29,3
Banadir,2018.572602739726,1,2018,7,29,3
Banadir,2018.572602739726,1,2018,7,29,3
Banadir,2018.572602739726,0,2018,7,29,3
Banadir,2018.5753424657535,0,2018,7,30,3
Banadir,2018.5753424657535,1,2018,7,30,3
Banadir,2018.5780821917808,2,2018,7,31,3
Banadir,2018.5780821917808,2,2018,7,31,3
Banadir,2018.5780821917808,1,2018,7,31,3
Banadir,2018.5780821917808,0,2018,7,31,3
Banadir,2018.5780821917808,2,2018,7,31,3
Banadir,2018.5808219178082,0,2018,8,1,3
Banadir,2018.5808219178082,0,2018,8,1,3
Banadir,2018.5835616438355,1,2018,8,2,3
Banadir,2018.5835616438355,1,2018,8,2,3
Banadir,2018.5835616438355,0,2018,8,2,3
Banadir,2018.5835616438355,1,2018,8,2,3
Banadir,2018.5863013698631,0,2018,8,3,3
Banadir,2018.5863013698631,2,2018,8,3,3
Banadir,2018.5863013698631,10,2018,8,3,3
Banadir,2018.5863013698631,0,2018,8,3,3
Banadir,2018.5890410958905,0,2018,8,4,3
Banadir,2018.5890410958905,1,2018,8,4,3
Banadir,2018.5890410958905,1,2018,8,4,3
Banadir,2018.5890410958905,1,2018,8,4,3
Banadir,2018.5917808219178,1,2018,8,5,3
Banadir,2018.5917808219178,1,2018,8,5,3
Banadir,2018.5917808219178,5,2018,8,5,3
Banadir,2018.5917808219178,3,2018,8,5,3
Banadir,2018.5945205479452,0,2018,8,6,3
Banadir,2018.5945205479452,0,2018,8,6,3
Banadir,2018.5972602739726,1,2018,8,7,3
Banadir,2018.5972602739726,1,2018,8,7,3
Banadir,2018.6,3,2018,8,8,3
Banadir,2018.6,0,2018,8,8,3
Banadir,2018.6,1,2018,8,8,3
Banadir,2018.6,0,2018,8,8,3
Banadir,2018.6054794520549,10,2018,8,10,3
Banadir,2018.6082191780822,0,2018,8,11,3
Banadir,2018.613698630137,0,2018,8,13,3
Banadir,2018.613698630137,0,2018,8,13,3
Banadir,2018.6164383561643,0,2018,8,14,3
Banadir,2018.6191780821919,1,2018,8,15,3
Banadir,2018.6246575342466,1,2018,8,17,3
Banadir,2018.6246575342466,0,2018,8,17,3
Banadir,2018.6246575342466,1,2018,8,17,3
Banadir,2018.627397260274,10,2018,8,18,3
Banadir,2018.6301369863013,1,2018,8,19,3
Banadir,2018.6328767123289,1,2018,8,20,3
Banadir,2018.6328767123289,1,2018,8,20,3
Banadir,2018.6328767123289,1,2018,8,20,3
Banadir,2018.6328767123289,1,2018,8,20,3
Banadir,2018.6328767123289,1,2018,8,20,3
Banadir,2018.6356164383562,0,2018,8,21,3
Banadir,2018.6383561643836,1,2018,8,22,3
Banadir,2018.6383561643836,2,2018,8,22,3
Banadir,2018.641095890411,0,2018,8,23,3
Banadir,2018.641095890411,1,2018,8,23,3
Banadir,2018.6438356164383,2,2018,8,24,3
Banadir,2018.6493150684933,1,2018,8,26,3
Banadir,2018.6493150684933,1,2018,8,26,3
Banadir,2018.6493150684933,2,2018,8,26,3
Banadir,2018.6520547945206,1,2018,8,27,3
Banadir,2018.6520547945206,0,2018,8,27,3
Banadir,2018.654794520548,0,2018,8,28,3
Banadir,2018.6575342465753,1,2018,8,29,3
Banadir,2018.6575342465753,0,2018,8,29,3
Banadir,2018.6575342465753,2,2018,8,29,3
Banadir,2018.6602739726027,0,2018,8,30,3
Banadir,2018.66301369863,0,2018,8,31,3
Banadir,2018.66301369863,0,2018,8,31,3
Banadir,2018.66301369863,0,2018,8,31,3
Banadir,2018.66301369863,1,2018,8,31,3
Banadir,2018.66301369863,1,2018,8,31,3
Banadir,2018.668493150685,6,2018,9,2,3
Banadir,2018.668493150685,1,2018,9,2,3
Banadir,2018.668493150685,2,2018,9,2,3
Banadir,2018.668493150685,0,2018,9,2,3
Banadir,2018.668493150685,2,2018,9,2,3
Banadir,2018.668493150685,2,2018,9,2,3
Banadir,2018.6712328767123,1,2018,9,3,3
Banadir,2018.6712328767123,4,2018,9,3,3
Banadir,2018.6712328767123,1,2018,9,3,3
Banadir,2018.6712328767123,1,2018,9,3,3
Banadir,2018.676712328767,6,2018,9,5,3
Banadir,2018.676712328767,1,2018,9,5,3
Banadir,2018.676712328767,0,2018,9,5,3
Banadir,2018.6794520547944,1,2018,9,6,3
Banadir,2018.682191780822,0,2018,9,7,3
Banadir,2018.682191780822,3,2018,9,7,3
Banadir,2018.6849315068494,0,2018,9,8,3
Banadir,2018.6876712328767,0,2018,9,9,3
Banadir,2018.6876712328767,2,2018,9,9,3
Banadir,2018.6876712328767,0,2018,9,9,3
Banadir,2018.6876712328767,0,2018,9,9,3
Banadir,2018.6876712328767,1,2018,9,9,3
Banadir,2018.6876712328767,0,2018,9,9,3
Banadir,2018.690410958904,0,2018,9,10,3
Banadir,2018.690410958904,7,2018,9,10,3
Banadir,2018.6931506849314,1,2018,9,11,3
Banadir,2018.695890410959,1,2018,9,12,3
Banadir,2018.695890410959,1,2018,9,12,3
Banadir,2018.695890410959,10,2018,9,12,3
Banadir,2018.6986301369864,10,2018,9,13,3
Banadir,2018.6986301369864,1,2018,9,13,3
Banadir,2018.6986301369864,2,2018,9,13,3
Banadir,2018.7013698630137,0,2018,9,14,3
Banadir,2018.7013698630137,0,2018,9,14,3
Banadir,2018.704109589041,1,2018,9,15,3
Banadir,2018.704109589041,2,2018,9,15,3
Banadir,2018.7068493150684,0,2018,9,16,3
Banadir,2018.7068493150684,1,2018,9,16,3
Banadir,2018.7095890410958,0,2018,9,17,3
Banadir,2018.7095890410958,1,2018,9,17,3
Banadir,2018.7123287671234,1,2018,9,18,3
Banadir,2018.7123287671234,2,2018,9,18,3
Banadir,2018.7123287671234,0,2018,9,18,3
Banadir,2018.7150684931507,1,2018,9,19,3
Banadir,2018.717808219178,0,2018,9,20,3
Banadir,2018.7205479452055,1,2018,9,21,3
Banadir,2018.7205479452055,1,2018,9,21,3
Banadir,2018.7205479452055,1,2018,9,21,3
Banadir,2018.7260273972602,1,2018,9,23,3
Banadir,2018.7260273972602,1,2018,9,23,3
Banadir,2018.7260273972602,0,2018,9,23,3
Banadir,2018.7287671232878,1,2018,9,24,3
Banadir,2018.7287671232878,0,2018,9,24,3
Banadir,2018.731506849315,1,2018,9,25,3
Banadir,2018.7369863013698,1,2018,9,27,3
Banadir,2018.7369863013698,0,2018,9,27,3
Banadir,2018.7369863013698,0,2018,9,27,3
Banadir,2018.7397260273972,1,2018,9,28,3
Banadir,2018.7424657534248,0,2018,9,29,3
Banadir,2018.7479452054795,1,2018,10,1,4
Banadir,2018.7479452054795,3,2018,10,1,4
Banadir,2018.7479452054795,1,2018,10,1,4
Banadir,2018.7506849315068,1,2018,10,2,4
Banadir,2018.7534246575342,0,2018,10,3,4
Banadir,2018.7589041095891,0,2018,10,5,4
Banadir,2018.7616438356165,0,2018,10,6,4
Banadir,2018.7643835616439,2,2018,10,7,4
Banadir,2018.772602739726,0,2018,10,10,4
Banadir,2018.7753424657535,0,2018,10,11,4
Banadir,2018.7780821917809,1,2018,10,12,4
Banadir,2018.7835616438356,0,2018,10,14,4
Banadir,2018.786301369863,0,2018,10,15,4
Banadir,2018.786301369863,1,2018,10,15,4
Banadir,2018.786301369863,0,2018,10,15,4
Banadir,2018.7890410958903,1,2018,10,16,4
Banadir,2018.7917808219179,1,2018,10,17,4
Banadir,2018.7945205479452,1,2018,10,18,4
Banadir,2018.7945205479452,1,2018,10,18,4
Banadir,2018.7972602739726,1,2018,10,19,4
Banadir,2018.8,1,2018,10,20,4
Banadir,2018.8,6,2018,10,20,4
Banadir,2018.8,2,2018,10,20,4
Banadir,2018.8,0,2018,10,20,4
Banadir,2018.8,2,2018,10,20,4
Banadir,2018.8027397260273,1,2018,10,21,4
Banadir,2018.8027397260273,0,2018,10,21,4
Banadir,2018.8027397260273,1,2018,10,21,4
Banadir,2018.805479452055,1,2018,10,22,4
Banadir,2018.8082191780823,1,2018,10,23,4
Banadir,2018.8109589041096,1,2018,10,24,4
Banadir,2018.8109589041096,1,2018,10,24,4
Banadir,2018.8109589041096,0,2018,10,24,4
Banadir,2018.8164383561643,1,2018,10,26,4
Banadir,2018.8191780821917,0,2018,10,27,4
Banadir,2018.8191780821917,0,2018,10,27,4
Banadir,2018.8191780821917,0,2018,10,27,4
Banadir,2018.8219178082193,0,2018,10,28,4
Banadir,2018.8246575342466,1,2018,10,29,4
Banadir,2018.8246575342466,1,2018,10,29,4
Banadir,2018.827397260274,0,2018,10,30,4
Banadir,2018.8328767123287,4,2018,11,1,4
Banadir,2018.8328767123287,0,2018,11,1,4
Banadir,2018.835616438356,0,2018,11,2,4
Banadir,2018.835616438356,0,2018,11,2,4
Banadir,2018.8383561643836,3,2018,11,3,4
Banadir,2018.8383561643836,1,2018,11,3,4
Banadir,2018.841095890411,0,2018,11,4,4
Banadir,2018.8438356164384,1,2018,11,5,4
Banadir,2018.8465753424657,4,2018,11,6,4
Banadir,2018.8465753424657,0,2018,11,6,4
Banadir,2018.8465753424657,1,2018,11,6,4
Banadir,2018.849315068493,0,2018,11,7,4
Banadir,2018.8520547945207,1,2018,11,8,4
Banadir,2018.854794520548,0,2018,11,9,4
Banadir,2018.854794520548,50,2018,11,9,4
Banadir,2018.8575342465754,3,2018,11,10,4
Banadir,2018.8575342465754,1,2018,11,10,4
Banadir,2018.8602739726027,1,2018,11,11,4
Banadir,2018.86301369863,1,2018,11,12,4
Banadir,2018.8657534246574,0,2018,11,13,4
Banadir,2018.8657534246574,1,2018,11,13,4
Banadir,2018.8657534246574,0,2018,11,13,4
Banadir,2018.8657534246574,1,2018,11,13,4
Banadir,2018.868493150685,0,2018,11,14,4
Banadir,2018.868493150685,0,2018,11,14,4
Banadir,2018.8712328767124,1,2018,11,15,4
Banadir,2018.8712328767124,1,2018,11,15,4
Banadir,2018.8712328767124,1,2018,11,15,4
Banadir,2018.8712328767124,1,2018,11,15,4
Banadir,2018.8712328767124,1,2018,11,15,4
Banadir,2018.8739726027397,0,2018,11,16,4
Banadir,2018.8739726027397,1,2018,11,16,4
Banadir,2018.876712328767,0,2018,11,17,4
Banadir,2018.876712328767,1,2018,11,17,4
Banadir,2018.8794520547945,1,2018,11,18,4
Banadir,2018.8794520547945,2,2018,11,18,4
Banadir,2018.8821917808218,2,2018,11,19,4
Banadir,2018.8849315068494,1,2018,11,20,4
Banadir,2018.8849315068494,0,2018,11,20,4
Banadir,2018.8876712328768,2,2018,11,21,4
Banadir,2018.8876712328768,0,2018,11,21,4
Banadir,2018.890410958904,1,2018,11,22,4
Banadir,2018.8931506849315,0,2018,11,23,4
Banadir,2018.8931506849315,1,2018,11,23,4
Banadir,2018.8931506849315,0,2018,11,23,4
Banadir,2018.8931506849315,0,2018,11,23,4
Banadir,2018.8958904109588,1,2018,11,24,4
Banadir,2018.8986301369864,1,2018,11,25,4
Banadir,2018.8986301369864,1,2018,11,25,4
Banadir,2018.8986301369864,0,2018,11,25,4
Banadir,2018.8986301369864,0,2018,11,25,4
Banadir,2018.9013698630138,0,2018,11,26,4
Banadir,2018.9013698630138,1,2018,11,26,4
Banadir,2018.9013698630138,1,2018,11,26,4
Banadir,2018.9013698630138,1,2018,11,26,4
Banadir,2018.9013698630138,0,2018,11,26,4
Banadir,2018.9013698630138,0,2018,11,26,4
Banadir,2018.9013698630138,0,2018,11,26,4
Banadir,2018.9041095890411,0,2018,11,27,4
Banadir,2018.9041095890411,1,2018,11,27,4
Banadir,2018.9068493150685,1,2018,11,28,4
Banadir,2018.9095890410958,0,2018,11,29,4
Banadir,2018.9095890410958,0,2018,11,29,4
Banadir,2018.9095890410958,1,2018,11,29,4
Banadir,2018.9123287671232,2,2018,11,30,4
Banadir,2018.9150684931508,0,2018,12,1,4
Banadir,2018.9178082191781,0,2018,12,2,4
Banadir,2018.9178082191781,1,2018,12,2,4
Banadir,2018.9178082191781,1,2018,12,2,4
Banadir,2018.9205479452055,0,2018,12,3,4
Banadir,2018.9205479452055,0,2018,12,3,4
Banadir,2018.9205479452055,0,2018,12,3,4
Banadir,2018.9232876712329,0,2018,12,4,4
Banadir,2018.9232876712329,0,2018,12,4,4
Banadir,2018.9232876712329,1,2018,12,4,4
Banadir,2018.9232876712329,0,2018,12,4,4
Banadir,2018.9232876712329,0,2018,12,4,4
Banadir,2018.9260273972602,0,2018,12,5,4
Banadir,2018.9260273972602,1,2018,12,5,4
Banadir,2018.9287671232876,1,2018,12,6,4
Banadir,2018.9342465753425,0,2018,12,8,4
Banadir,2018.9369863013699,2,2018,12,9,4
Banadir,2018.9369863013699,1,2018,12,9,4
Banadir,2018.9369863013699,1,2018,12,9,4
Banadir,2018.9369863013699,0,2018,12,9,4
Banadir,2018.9397260273972,0,2018,12,10,4
Banadir,2018.9397260273972,0,2018,12,10,4
Banadir,2018.9397260273972,2,2018,12,10,4
Banadir,2018.9397260273972,0,2018,12,10,4
Banadir,2018.9397260273972,1,2018,12,10,4
Banadir,2018.9506849315069,1,2018,12,14,4
Banadir,2018.9534246575342,0,2018,12,15,4
Banadir,2018.9534246575342,1,2018,12,15,4
Banadir,2018.9534246575342,0,2018,12,15,4
Banadir,2018.9534246575342,0,2018,12,15,4
Banadir,2018.958904109589,2,2018,12,17,4
Banadir,2018.9616438356165,3,2018,12,18,4
Banadir,2018.9616438356165,0,2018,12,18,4
Banadir,2018.9616438356165,0,2018,12,18,4
Banadir,2018.9616438356165,1,2018,12,18,4
Banadir,2018.9616438356165,1,2018,12,18,4
Banadir,2018.964383561644,0,2018,12,19,4
Banadir,2018.964383561644,1,2018,12,19,4
Banadir,2018.964383561644,0,2018,12,19,4
Banadir,2018.9671232876713,1,2018,12,20,4
Banadir,2018.9698630136986,0,2018,12,21,4
Banadir,2018.972602739726,0,2018,12,22,4
Banadir,2018.972602739726,0,2018,12,22,4
Banadir,2018.972602739726,20,2018,12,22,4
Banadir,2018.978082191781,1,2018,12,24,4
Banadir,2018.978082191781,1,2018,12,24,4
Banadir,2018.978082191781,1,2018,12,24,4
Banadir,2018.9835616438356,10,2018,12,26,4
Banadir,2018.9835616438356,1,2018,12,26,4
Banadir,2018.986301369863,0,2018,12,27,4
Banadir,2018.9917808219177,1,2018,12,29,4
Banadir,2018.9972602739726,0,2018,12,31,4
Banadir,2018.9972602739726,1,2018,12,31,4
Banadir,2018.9972602739726,1,2018,12,31,4
Banadir,2018.9972602739726,0,2018,12,31,4
Banadir,2018.9972602739726,1,2018,12,31,4
Banadir,2018.9972602739726,3,2018,12,31,4
Banadir,2018.9972602739726,10,2018,12,31,4
Banadir,2019.0,1,2019,1,1,1
Banadir,2019.0,0,2019,1,1,1
Banadir,2019.0027397260274,0,2019,1,2,1
Banadir,2019.0027397260274,0,2019,1,2,1
Banadir,2019.0027397260274,0,2019,1,2,1
Banadir,2019.0027397260274,1,2019,1,2,1
Banadir,2019.0027397260274,1,2019,1,2,1
Banadir,2019.0027397260274,1,2019,1,2,1
Banadir,2019.0027397260274,1,2019,1,2,1
Banadir,2019.0082191780823,0,2019,1,4,1
Banadir,2019.0082191780823,0,2019,1,4,1
Banadir,2019.0082191780823,1,2019,1,4,1
Banadir,2019.0082191780823,1,2019,1,4,1
Banadir,2019.0109589041097,1,2019,1,5,1
Banadir,2019.0109589041097,0,2019,1,5,1
Banadir,2019.0109589041097,0,2019,1,5,1
Banadir,2019.0109589041097,1,2019,1,5,1
Banadir,2019.0164383561644,1,2019,1,7,1
Banadir,2019.0164383561644,2,2019,1,7,1
Banadir,2019.0191780821917,0,2019,1,8,1
Banadir,2019.021917808219,2,2019,1,9,1
Banadir,2019.021917808219,2,2019,1,9,1
Banadir,2019.0246575342467,1,2019,1,10,1
Banadir,2019.0246575342467,0,2019,1,10,1
Banadir,2019.0246575342467,0,2019,1,10,1
Banadir,2019.027397260274,0,2019,1,11,1
Banadir,2019.0328767123287,1,2019,1,13,1
Banadir,2019.0383561643835,3,2019,1,15,1
Banadir,2019.041095890411,1,2019,1,16,1
Banadir,2019.041095890411,10,2019,1,16,1
Banadir,2019.041095890411,1,2019,1,16,1
Banadir,2019.0438356164384,0,2019,1,17,1
Banadir,2019.0465753424658,1,2019,1,18,1
Banadir,2019.0493150684931,2,2019,1,19,1
Banadir,2019.0493150684931,0,2019,1,19,1
Banadir,2019.0520547945205,3,2019,1,20,1
Banadir,2019.054794520548,0,2019,1,21,1
Banadir,2019.054794520548,0,2019,1,21,1
Banadir,2019.054794520548,0,2019,1,21,1
Banadir,2019.0575342465754,2,2019,1,22,1
Banadir,2019.0575342465754,0,2019,1,22,1
Banadir,2019.0575342465754,1,2019,1,22,1
Banadir,2019.0575342465754,3,2019,1,22,1
Banadir,2019.0602739726028,0,2019,1,23,1
Banadir,2019.0602739726028,1,2019,1,23,1
Banadir,2019.0602739726028,0,2019,1,23,1
Banadir,2019.0630136986301,10,2019,1,24,1
Banadir,2019.0630136986301,0,2019,1,24,1
Banadir,2019.0767123287671,0,2019,1,29,1
Banadir,2019.0767123287671,2,2019,1,29,1
Banadir,2019.0821917808219,1,2019,1,31,1
Banadir,2019.0821917808219,0,2019,1,31,1
Banadir,2019.0849315068492,0,2019,2,1,1
Banadir,2019.0876712328768,1,2019,2,2,1
Banadir,2019.0876712328768,0,2019,2,2,1
Banadir,2019.0904109589042,1,2019,2,3,1
Banadir,2019.0904109589042,1,2019,2,3,1
Banadir,2019.0931506849315,0,2019,2,4,1
Banadir,2019.0931506849315,1,2019,2,4,1
Banadir,2019.0931506849315,10,2019,2,4,1
Banadir,2019.0958904109589,1,2019,2,5,1
Banadir,2019.0958904109589,1,2019,2,5,1
Banadir,2019.0958904109589,0,2019,2,5,1
Banadir,2019.1041095890412,1,2019,2,8,1
Banadir,2019.1068493150685,0,2019,2,9,1
Banadir,2019.1068493150685,1,2019,2,9,1
Banadir,2019.1068493150685,1,2019,2,9,1
Banadir,2019.1068493150685,1,2019,2,9,1
Banadir,2019.109589041096,0,2019,2,10,1
Banadir,2019.1123287671232,0,2019,2,11,1
Banadir,2019.1123287671232,1,2019,2,11,1
Banadir,2019.1150684931506,0,2019,2,12,1
Banadir,2019.1150684931506,1,2019,2,12,1
Banadir,2019.1150684931506,0,2019,2,12,1
Banadir,2019.1178082191782,1,2019,2,13,1
Banadir,2019.1178082191782,0,2019,2,13,1
Banadir,2019.1178082191782,0,2019,2,13,1
Banadir,2019.1178082191782,0,2019,2,13,1
Banadir,2019.1178082191782,0,2019,2,13,1
Banadir,2019.123287671233,1,2019,2,15,1
Banadir,2019.123287671233,0,2019,2,15,1
Banadir,2019.1260273972603,0,2019,2,16,1
Banadir,2019.1260273972603,1,2019,2,16,1
Banadir,2019.1260273972603,0,2019,2,16,1
Banadir,2019.131506849315,0,2019,2,18,1
Banadir,2019.1342465753426,0,2019,2,19,1
Banadir,2019.1342465753426,0,2019,2,19,1
Banadir,2019.1342465753426,0,2019,2,19,1
Banadir,2019.13698630137,1,2019,2,20,1
Banadir,2019.1397260273973,0,2019,2,21,1
Banadir,2019.1397260273973,1,2019,2,21,1
Banadir,2019.1424657534246,0,2019,2,22,1
Banadir,2019.145205479452,0,2019,2,23,1
Banadir,2019.145205479452,1,2019,2,23,1
Banadir,2019.1479452054793,1,2019,2,24,1
Banadir,2019.1479452054793,0,2019,2,24,1
Banadir,2019.1479452054793,1,2019,2,24,1
Banadir,2019.1479452054793,1,2019,2,24,1
Banadir,2019.150684931507,9,2019,2,25,1
Banadir,2019.150684931507,1,2019,2,25,1
Banadir,2019.150684931507,2,2019,2,25,1
Banadir,2019.150684931507,0,2019,2,25,1
Banadir,2019.150684931507,1,2019,2,25,1
Banadir,2019.1534246575343,0,2019,2,26,1
Banadir,2019.1534246575343,2,2019,2,26,1
Banadir,2019.1534246575343,0,2019,2,26,1
Banadir,2019.1561643835616,0,2019,2,27,1
Banadir,2019.1561643835616,0,2019,2,27,1
Banadir,2019.158904109589,20,2019,2,28,1
Banadir,2019.1616438356164,10,2019,3,1,1
Banadir,2019.1616438356164,1,2019,3,1,1
Banadir,2019.164383561644,1,2019,3,2,1
Banadir,2019.164383561644,0,2019,3,2,1
Banadir,2019.1671232876713,0,2019,3,3,1
Banadir,2019.1671232876713,0,2019,3,3,1
Banadir,2019.1698630136987,1,2019,3,4,1
Banadir,2019.1698630136987,1,2019,3,4,1
Banadir,2019.1698630136987,1,2019,3,4,1
Banadir,2019.1698630136987,0,2019,3,4,1
Banadir,2019.1698630136987,1,2019,3,4,1
Banadir,2019.172602739726,0,2019,3,5,1
Banadir,2019.172602739726,0,2019,3,5,1
Banadir,2019.1753424657534,1,2019,3,6,1
Banadir,2019.1753424657534,0,2019,3,6,1
Banadir,2019.1753424657534,1,2019,3,6,1
Banadir,2019.1753424657534,7,2019,3,6,1
Banadir,2019.1780821917807,1,2019,3,7,1
Banadir,2019.1780821917807,10,2019,3,7,1
Banadir,2019.1780821917807,0,2019,3,7,1
Banadir,2019.1780821917807,1,2019,3,7,1
Banadir,2019.1808219178083,0,2019,3,8,1
Banadir,2019.1835616438357,0,2019,3,9,1
Banadir,2019.1890410958904,0,2019,3,11,1
Banadir,2019.1890410958904,0,2019,3,11,1
Banadir,2019.1917808219177,0,2019,3,12,1
Banadir,2019.1917808219177,1,2019,3,12,1
Banadir,2019.194520547945,0,2019,3,13,1
Banadir,2019.1972602739727,0,2019,3,14,1
Banadir,2019.2027397260274,1,2019,3,16,1
Banadir,2019.2054794520548,1,2019,3,17,1
Banadir,2019.2054794520548,0,2019,3,17,1
Banadir,2019.2054794520548,0,2019,3,17,1
Banadir,2019.2054794520548,1,2019,3,17,1
Banadir,2019.2054794520548,1,2019,3,17,1
Banadir,2019.2082191780821,0,2019,3,18,1
Banadir,2019.2109589041097,0,2019,3,19,1
Banadir,2019.213698630137,0,2019,3,20,1
Banadir,2019.213698630137,0,2019,3,20,1
Banadir,2019.213698630137,1,2019,3,20,1
Banadir,2019.213698630137,1,2019,3,20,1
Banadir,2019.2164383561644,0,2019,3,21,1
Banadir,2019.2164383561644,1,2019,3,21,1
Banadir,2019.2164383561644,1,2019,3,21,1
Banadir,2019.2164383561644,1,2019,3,21,1
Banadir,2019.2191780821918,1,2019,3,22,1
Banadir,2019.2191780821918,10,2019,3,22,1
Banadir,2019.2191780821918,0,2019,3,22,1
Banadir,2019.2191780821918,1,2019,3,22,1
Banadir,2019.2219178082191,2,2019,3,23,1
Banadir,2019.2219178082191,0,2019,3,23,1
Banadir,2019.2219178082191,7,2019,3,23,1
Banadir,2019.2219178082191,10,2019,3,23,1
Banadir,2019.2219178082191,3,2019,3,23,1
Banadir,2019.2219178082191,0,2019,3,23,1
Banadir,2019.227397260274,1,2019,3,25,1
Banadir,2019.227397260274,1,2019,3,25,1
Banadir,2019.2301369863014,4,2019,3,26,1
Banadir,2019.2301369863014,2,2019,3,26,1
Banadir,2019.2301369863014,3,2019,3,26,1
Banadir,2019.2301369863014,0,2019,3,26,1
Banadir,2019.2328767123288,0,2019,3,27,1
Banadir,2019.2356164383561,15,2019,3,28,1
Banadir,2019.2356164383561,1,2019,3,28,1
Banadir,2019.2356164383561,10,2019,3,28,1
Banadir,2019.2383561643835,0,2019,3,29,1
Banadir,2019.2383561643835,1,2019,3,29,1
Banadir,2019.2410958904109,1,2019,3,30,1
Banadir,2019.2410958904109,0,2019,3,30,1
Banadir,2019.2410958904109,0,2019,3,30,1
Banadir,2019.2438356164384,0,2019,3,31,1
Banadir,2019.2438356164384,1,2019,3,31,1
Banadir,2019.2465753424658,0,2019,4,1,2
Banadir,2019.2465753424658,0,2019,4,1,2
Banadir,2019.2465753424658,1,2019,4,1,2
Banadir,2019.2547945205479,2,2019,4,4,2
Banadir,2019.2547945205479,0,2019,4,4,2
Banadir,2019.2547945205479,1,2019,4,4,2
Banadir,2019.2575342465752,0,2019,4,5,2
Banadir,2019.2575342465752,0,2019,4,5,2
Banadir,2019.2602739726028,0,2019,4,6,2
Banadir,2019.2602739726028,0,2019,4,6,2
Banadir,2019.2602739726028,2,2019,4,6,2
Banadir,2019.2630136986302,0,2019,4,7,2
Banadir,2019.2630136986302,0,2019,4,7,2
Banadir,2019.2630136986302,1,2019,4,7,2
